,time[ms],time_0,csv_load_0,time_1,csv_load_1
2820,900,900,0.8731343283582089,600.0,
2821,1000,1000,0.8430232558139535,700.0,0.8571428571428571
2822,1100,1100,0.8986486486486487,800.0,0.9285714285714286
2823,1200,1200,0.8700564971751412,900.0,0.875
2824,1300,1300,0.9056603773584906,1000.0,0.8888888888888888
2825,1400,1400,0.7847222222222222,1100.0,0.9090909090909092
2826,1500,1500,,1200.0,
2827,1600,1600,,1300.0,
2828,1700,1700,,1400.0,0.8333333333333334
2829,1800,1800,0.4250440917107584,1500.0,0.7272727272727273
2830,1900,1900,0.7723577235772358,1600.0,0.8461538461538461
2831,2000,2000,0.8260869565217391,1700.0,0.8181818181818182
2832,2100,2100,0.7303370786516854,1800.0,
2833,2200,2200,0.8536585365853658,1900.0,
2834,2300,2300,0.689873417721519,2000.0,0.8571428571428571
2835,2400,2400,0.6386138613861386,2100.0,0.8
2836,2500,2500,0.671875,2200.0,0.9
2837,2600,2600,0.9103448275862068,2300.0,0.9090909090909092
2838,2700,2700,0.8666666666666667,2400.0,0.9
2839,2800,2800,0.5982142857142857,2500.0,
2840,2900,2900,0.3363636363636364,2600.0,
2841,3000,3000,0.6861313868613139,2700.0,0.6470588235294118
2842,3100,3100,0.6347305389221557,2800.0,0.8
2843,3200,3200,0.6785714285714286,2900.0,0.8
2844,3300,3300,0.6481481481481481,3000.0,
2845,3400,3400,0.6547619047619048,3100.0,
2846,3500,3500,0.6866666666666666,3200.0,0.7142857142857143
2847,3600,3600,0.6231884057971014,3300.0,0.9166666666666666
2848,3700,3700,0.6849315068493149,3400.0,
2849,3800,3800,,3500.0,
2850,3900,3900,,3600.0,0.8
2851,4000,4000,0.4293333333333333,3700.0,0.6470588235294118
2852,4100,4100,0.6271186440677966,3800.0,0.8571428571428571
2853,4200,4200,0.7123287671232876,3900.0,0.8888888888888888
2854,4300,4300,0.6527777777777778,4000.0,0.9090909090909092
2855,4400,4400,0.6902173913043478,4100.0,
2856,4500,4500,0.6641791044776121,4200.0,
2857,4600,4600,0.6287878787878788,4300.0,0.8181818181818182
2858,4700,4700,0.6349206349206349,4400.0,0.8888888888888888
2859,4800,4800,0.6298342541436464,4500.0,0.7692307692307693
2860,4900,4900,0.5460526315789473,4600.0,0.7
2861,5000,5000,0.7014925373134329,4700.0,0.7857142857142857
2862,5100,5100,0.6463414634146342,4800.0,0.8181818181818182
2863,5200,5200,0.7162162162162162,4900.0,0.8
2864,5300,5300,0.6714285714285714,5000.0,0.8
2865,5400,5400,0.6216216216216216,5100.0,0.875
2866,5500,5500,0.6390977443609023,5200.0,0.8888888888888888
2867,5600,5600,0.6594202898550725,5300.0,
2868,5700,5700,0.6686046511627907,5400.0,
2869,5800,5800,0.6375,5500.0,0.8571428571428571
2870,5900,5900,0.6113744075829384,5600.0,0.9090909090909092
2871,6000,6000,0.6910569105691057,5700.0,0.9090909090909092
2872,6100,6100,0.59375,5800.0,0.7142857142857143
2873,6200,6200,0.64,5900.0,0.8333333333333334
2874,6300,6300,0.6385542168674698,6000.0,
2875,6400,6400,0.6386554621848739,6100.0,
2876,6500,6500,0.6540880503144654,6200.0,0.8181818181818182
2877,6600,6600,0.6294117647058823,6300.0,0.8333333333333334
2878,6700,6700,0.5959595959595959,6400.0,0.8461538461538461
2879,6800,6800,0.5474452554744526,6500.0,
2880,6900,6900,0.5925925925925926,6600.0,
2881,7000,7000,0.6086956521739131,6700.0,0.75
2882,7100,7100,0.4730290456431535,6800.0,0.4666666666666667
2883,7200,7200,0.6153846153846154,6900.0,0.75
2884,7300,7300,0.685,7000.0,0.8181818181818182
2885,7400,7400,0.6066666666666667,7100.0,
2886,7500,7500,0.5921052631578947,7200.0,
2887,7600,7600,0.6363636363636364,7300.0,0.8181818181818182
2888,7700,7700,0.59375,7400.0,0.8181818181818182
2889,7800,7800,0.6479591836734694,7500.0,0.75
2890,7900,7900,0.647887323943662,7600.0,0.6
2891,8000,8000,0.6875,7700.0,
2892,0,0,,7800.0,
2893,100,100,0.9649122807017544,7900.0,
2894,200,200,0.9682539682539684,8000.0,
2895,300,300,0.9090909090909092,0.0,
2896,400,400,0.8888888888888888,100.0,
2897,500,500,0.9069767441860463,200.0,
2898,600,600,0.7864077669902912,300.0,0.875
2899,700,700,0.8,400.0,0.7142857142857143
2900,800,800,0.8888888888888888,500.0,
2901,900,900,0.9583333333333334,600.0,
2902,1000,1000,0.8742857142857143,700.0,
2903,1100,1100,0.8561151079136691,800.0,
2904,1200,1200,0.9457013574660632,900.0,
2905,1300,1300,0.8816568047337278,1000.0,
2906,1400,1400,0.7105263157894737,1100.0,
2907,1500,1500,0.7544910179640718,1200.0,
2908,1600,1600,0.7563025210084033,1300.0,0.6666666666666666
2909,1700,1700,0.5950413223140496,1400.0,
2910,1800,1800,0.8545454545454545,1500.0,
2911,1900,1900,0.9428571428571428,1600.0,
2912,2000,2000,0.7945205479452054,1700.0,
2913,2100,2100,0.72,1800.0,0.7391304347826086
2914,2200,2200,0.8579234972677595,1900.0,
2915,2300,2300,0.7931034482758621,2000.0,
2916,2400,2400,0.75,2100.0,0.9375
2917,2500,2500,0.631578947368421,2200.0,0.8461538461538461
2918,2600,2600,0.7258064516129032,2300.0,0.9090909090909092
2919,2700,2700,0.6538461538461539,2400.0,0.8181818181818182
2920,2800,2800,0.6887417218543046,2500.0,1.0
2921,2900,2900,0.52,2600.0,
2922,3000,3000,0.635036496350365,2700.0,
2923,3100,3100,0.7426900584795322,2800.0,0.5625
2924,3200,3200,0.5845070422535211,2900.0,
2925,3300,3300,0.6306818181818182,3000.0,
2926,3400,3400,0.6727272727272727,3100.0,0.9090909090909092
2927,3500,3500,0.6575342465753424,3200.0,0.6666666666666666
2928,3600,3600,0.6363636363636364,3300.0,0.8333333333333334
2929,3700,3700,,3400.0,0.8333333333333334
2930,3800,3800,,3500.0,0.8
2931,3900,3900,0.4007092198581561,3600.0,
2932,4000,4000,0.60625,3700.0,
2933,4100,4100,0.6687898089171974,3800.0,0.6666666666666666
2934,4200,4200,0.726775956284153,3900.0,0.7272727272727273
2935,4300,4300,0.6503067484662577,4000.0,0.7272727272727273
2936,4400,4400,0.6518518518518519,4100.0,0.6153846153846154
2937,4500,4500,0.6041666666666666,4200.0,0.6666666666666666
2938,4600,4600,0.6218905472636815,4300.0,
2939,4700,4700,0.610738255033557,4400.0,
2940,4800,4800,0.5815217391304348,4500.0,0.7692307692307693
2941,4900,4900,0.5611111111111111,4600.0,0.8181818181818182
2942,5000,5000,0.6368715083798883,4700.0,0.8181818181818182
2943,5100,5100,0.8120300751879699,4800.0,
2944,5200,5200,0.5967741935483871,4900.0,
2945,5300,5300,0.6493506493506493,5000.0,0.8333333333333334
2946,5400,5400,0.6491228070175439,5100.0,0.8333333333333334
2947,5500,5500,0.6148867314065569,5200.0,0.9166666666666666
2948,5600,5600,0.6544715446954618,5300.0,0.8333333333333334
2949,5700,5700,0.6518518518518519,5400.0,0.7
2950,5800,5800,0.6174496644295302,5500.0,0.9090909090909092
2951,5900,5900,0.5771428571428572,5600.0,0.8
2952,6000,6000,0.6402877697841727,5700.0,0.9166666666666666
2953,6100,6100,0.6526946107784432,5800.0,
2954,6200,6200,0.6848484848484848,5900.0,
2955,6300,6300,0.5974842767295597,6000.0,0.9
2956,6400,6400,0.5838926174496645,6100.0,0.7272727272727273
2957,6500,6500,0.6950354609929078,6200.0,0.8181818181818182
2958,6600,6600,0.6634146341463415,6300.0,0.75
2959,6700,6700,0.6575342465753424,6400.0,0.7
2960,6800,6800,0.6122448979591837,6500.0,0.7272727272727273
2961,6900,6900,0.6595744680851063,6600.0,0.8181818181818182
2962,7000,7000,0.5124555160142349,6700.0,
2963,7100,7100,0.7513812154696132,6800.0,
2964,7200,7200,0.6466165413533834,6900.0,
2965,7300,7300,0.644808743169399,7000.0,
2966,7400,7400,0.6621621621621622,7100.0,0.8461538461538461
2967,7500,7500,0.6090225563909775,7200.0,0.7857142857142857
2968,7600,7600,0.6666666666666666,7300.0,0.7857142857142857
2969,7700,7700,0.5639097744360902,7400.0,
2970,7800,7800,0.621301775147929,7500.0,
2971,7900,7900,0.6090225563909775,7600.0,0.6923076923076923
2972,8000,8000,0.4152542372881356,7700.0,0.8888888888888888
2973,8100,8100,0.5833333333333334,7800.0,0.8666666666666667
2974,0,0,,7900.0,
2975,100,100,0.9594594594594594,8000.0,
2976,200,200,0.9565217391304348,8100.0,0.8888888888888888
2977,300,300,0.8143712574850299,0.0,
2978,400,400,0.8226950354609929,100.0,0.9090909090909092
2979,500,500,0.75,200.0,0.7857142857142857
2980,600,600,0.7666666666666667,300.0,0.75
2981,700,700,0.7414965986394558,400.0,0.9
2982,800,800,0.7710843373493976,500.0,0.8
2983,900,900,0.8439716312056738,600.0,
2984,1000,1000,,700.0,
2985,1100,1100,,800.0,
2986,1200,1200,0.8078817733990148,900.0,
2987,1300,1300,0.8603351955307262,1000.0,0.75
2988,1400,1400,0.8726114649681529,1100.0,0.7692307692307693
2989,1500,1500,0.7551020408163265,1200.0,0.8333333333333334
2990,1600,1600,0.7988505747126436,1300.0,0.8461538461538461
2991,1700,1700,0.7351351351351352,1400.0,
2992,1800,1800,0.7829457364341085,1500.0,
2993,1900,1900,0.8214285714285714,1600.0,0.9166666666666666
